177.25 	98.21 	242.26 	3287.28 	0.41 	58690.70 	10.72 	5.40 	17.42 	329.99 	0.02 	303.29 	56.03 	12.84 	137.40 	3287.28 	0.02 	18879.59 	piano
218.49 	110.07 	342.55 	6251.78 	0.31 	117342.59 	18.21 	9.61 	29.62 	928.02 	0.01 	877.57 	80.00 	23.17 	196.77 	6251.78 	0.01 	38719.47 	piano
65.02 	37.48 	80.86 	1125.76 	0.08 	6538.92 	2.74 	1.25 	4.38 	56.86 	0.01 	19.22 	25.42 	4.71 	61.70 	1215.37 	0.01 	3806.42 	piano
135.13 	57.91 	273.52 	6241.11 	0.08 	74811.92 	8.38 	3.78 	15.70 	290.96 	0.00 	246.59 	43.33 	8.82 	143.39 	6241.11 	0.00 	20561.87 	piano
197.75 	85.97 	420.13 	10628.22 	0.05 	176508.50 	19.58 	7.95 	37.70 	673.01 	0.02 	1421.52 	73.93 	20.87 	223.65 	10628.22 	0.02 	50020.18 	piano
69.96 	34.30 	115.33 	1452.89 	0.06 	13300.19 	10.28 	4.14 	21.25 	358.20 	0.01 	451.53 	28.27 	9.87 	65.06 	1452.89 	0.01 	4232.33 	piano
229.64 	93.98 	479.82 	14603.78 	0.33 	230227.60 	18.40 	9.76 	28.87 	730.76 	0.04 	833.22 	77.48 	20.65 	247.66 	14603.78 	0.04 	61334.81 	piano
247.92 	109.39 	531.99 	19913.65 	0.17 	283013.57 	21.57 	11.07 	35.87 	793.38 	0.02 	1286.97 	83.87 	21.98 	274.20 	19913.65 	0.02 	75185.16 	piano
320.02 	157.87 	573.06 	13711.65 	0.28 	328393.42 	28.89 	15.67 	45.80 	1227.51 	0.01 	2097.35 	111.18 	31.35 	307.18 	13711.65 	0.01 	94356.92 	piano
324.78 	158.72 	576.45 	12196.24 	0.24 	332292.40 	45.65 	24.43 	74.03 	2164.13 	0.11 	5480.97 	135.89 	49.20 	320.92 	12196.24 	0.11 	102990.49 	piano
242.65 	126.78 	380.65 	8686.15 	0.32 	144895.71 	42.17 	19.37 	77.18 	1870.31 	0.06 	5956.06 	109.41 	41.52 	230.02 	8686.15 	0.06 	52911.22 	piano
87.10 	34.00 	187.18 	3902.30 	0.13 	35035.36 	4.93 	1.94 	11.53 	329.34 	0.00 	132.99 	25.81 	4.61 	95.95 	3902.30 	0.00 	9206.98 	piano
138.11 	60.65 	240.98 	4066.12 	0.16 	58069.41 	8.87 	4.03 	15.59 	301.61 	0.01 	243.10 	42.98 	8.97 	128.61 	4066.12 	0.01 	16540.89 	piano
89.32 	34.56 	201.66 	7033.63 	0.15 	40665.30 	5.94 	2.38 	13.20 	375.18 	0.01 	174.16 	27.47 	5.41 	102.91 	7033.63 	0.01 	10591.48 	piano
121.59 	52.38 	240.32 	4953.02 	0.16 	57754.70 	8.08 	3.40 	14.80 	272.70 	0.00 	219.09 	38.42 	7.99 	125.90 	4953.02 	0.00 	15849.61 	piano
145.45 	58.82 	335.16 	10039.63 	0.15 	112330.89 	11.84 	4.93 	25.22 	610.92 	0.01 	636.08 	46.94 	10.32 	171.11 	10039.63 	0.01 	29278.18 	piano
132.42 	54.61 	257.44 	4403.69 	0.22 	66275.53 	8.62 	3.80 	16.08 	336.70 	0.00 	258.51 	41.46 	8.68 	134.86 	4403.69 	0.00 	18187.21 	piano
87.84 	33.90 	175.03 	3741.68 	0.13 	30635.27 	5.20 	2.11 	11.11 	294.37 	0.00 	123.47 	26.60 	5.13 	90.60 	3741.68 	0.00 	8208.04 	piano
175.55 	77.59 	308.04 	4633.93 	0.36 	94890.18 	13.54 	6.29 	23.89 	427.05 	0.01 	570.83 	56.97 	13.36 	164.91 	4633.93 	0.01 	27195.64 	piano
120.29 	51.10 	231.42 	5083.45 	0.10 	53554.88 	7.35 	3.26 	13.93 	311.66 	0.01 	193.93 	36.59 	7.43 	120.63 	5083.45 	0.01 	14551.54 	piano
125.50 	52.69 	255.77 	8188.34 	0.15 	65420.72 	7.35 	3.25 	13.24 	295.16 	0.01 	175.34 	38.33 	7.96 	131.91 	8188.34 	0.01 	17399.40 	piano
40.26 	17.45 	80.94 	1370.70 	0.08 	6551.98 	1.36 	0.54 	3.43 	106.78 	0.00 	11.78 	11.15 	1.47 	41.98 	1370.70 	0.00 	1762.22 	piano
59.32 	27.88 	110.67 	1705.38 	0.07 	12247.71 	3.65 	1.60 	7.25 	188.00 	0.01 	52.60 	18.75 	3.71 	59.16 	1705.38 	0.01 	3499.60 	piano
49.89 	23.42 	97.32 	1966.64 	0.04 	9472.05 	2.26 	0.96 	5.39 	182.50 	0.00 	29.07 	15.21 	2.51 	51.51 	1966.64 	0.00 	2653.36 	piano
57.04 	24.91 	113.52 	2722.12 	0.01 	12886.09 	2.80 	1.16 	6.10 	160.97 	0.00 	37.17 	16.98 	2.94 	59.44 	2722.12 	0.00 	3533.67 	piano
215.85 	101.56 	358.79 	5568.11 	0.13 	128730.59 	23.04 	12.40 	35.04 	783.29 	0.04 	1227.78 	74.64 	21.78 	193.00 	5568.11 	0.04 	37248.36 	piano
150.16 	74.70 	246.78 	3766.81 	0.36 	60898.85 	21.66 	11.20 	35.51 	1091.08 	0.02 	1260.90 	59.13 	21.10 	140.25 	3766.81 	0.02 	19670.99 	piano
52.33 	21.88 	105.35 	2403.43 	0.17 	11098.75 	2.74 	1.23 	5.57 	138.86 	0.00 	31.00 	15.83 	2.90 	54.97 	2403.43 	0.00 	3021.19 	piano
47.37 	21.53 	94.42 	2193.91 	0.11 	8914.46 	2.25 	0.98 	5.24 	188.34 	0.00 	27.44 	14.44 	2.51 	49.56 	2193.91 	0.00 	2455.98 	piano
76.21 	32.68 	150.73 	3141.05 	0.00 	22718.37 	4.77 	2.15 	9.25 	265.09 	0.00 	85.55 	23.75 	4.95 	78.98 	3141.05 	0.00 	6237.55 	piano
55.01 	21.50 	115.53 	3060.98 	0.07 	13346.69 	3.18 	1.43 	6.28 	211.20 	0.00 	39.48 	17.60 	3.59 	60.06 	3060.98 	0.00 	3606.91 	piano
61.03 	25.87 	114.75 	2240.24 	0.06 	13167.42 	1.98 	0.83 	4.08 	122.22 	0.00 	16.68 	18.75 	2.79 	62.14 	2240.24 	0.00 	3861.01 	piano
48.89 	20.07 	121.15 	2885.83 	0.06 	14676.73 	0.55 	0.20 	1.57 	56.34 	0.00 	2.45 	12.43 	0.71 	60.71 	2885.83 	0.00 	3686.07 	piano
87.35 	31.48 	217.17 	5692.07 	0.02 	47161.25 	2.29 	0.78 	5.60 	179.06 	0.00 	31.36 	24.75 	2.85 	109.31 	5692.07 	0.00 	11947.59 	piano
163.26 	56.05 	378.74 	13012.26 	0.20 	143443.29 	8.45 	3.93 	16.13 	379.88 	0.01 	260.11 	50.20 	9.33 	192.34 	13012.26 	0.01 	36992.99 	piano
210.26 	74.78 	492.31 	13744.98 	0.18 	242367.63 	14.45 	6.94 	26.16 	834.13 	0.02 	684.23 	68.04 	14.98 	250.71 	13744.98 	0.02 	62857.69 	piano
59.62 	25.60 	125.61 	2528.03 	0.13 	15778.72 	2.18 	0.94 	4.60 	92.52 	0.00 	21.19 	16.99 	2.43 	64.79 	2528.03 	0.00 	4197.24 	piano
104.84 	44.55 	214.13 	4572.25 	0.17 	45850.05 	4.46 	2.22 	8.13 	242.93 	0.01 	66.16 	30.37 	5.49 	109.94 	4572.25 	0.01 	12086.56 	piano
140.21 	59.66 	296.73 	7806.00 	0.22 	88051.54 	7.73 	3.92 	13.40 	236.29 	0.02 	179.67 	42.59 	8.67 	152.00 	7806.00 	0.02 	23103.45 	piano
155.41 	66.49 	326.95 	7296.23 	0.10 	106895.30 	9.69 	5.06 	16.32 	302.70 	0.02 	266.50 	47.51 	10.37 	167.47 	7296.23 	0.02 	28045.90 	piano
235.83 	102.44 	448.75 	11515.82 	0.26 	201376.86 	16.34 	9.53 	22.20 	461.08 	0.01 	492.96 	75.31 	19.34 	233.19 	11515.82 	0.01 	54379.62 	piano
290.91 	124.20 	601.94 	18677.72 	0.06 	362331.21 	24.60 	14.42 	34.80 	711.89 	0.07 	1210.72 	97.59 	26.47 	310.94 	18677.72 	0.06 	96686.50 	piano
433.45 	206.42 	754.23 	13279.37 	0.81 	568858.04 	41.62 	25.74 	51.38 	754.44 	0.06 	2640.27 	148.45 	47.92 	396.79 	13279.37 	0.06 	157441.57 	piano
271.89 	124.25 	485.31 	7826.04 	0.50 	235524.97 	23.77 	14.73 	28.35 	454.13 	0.04 	803.95 	93.17 	29.29 	254.60 	7826.04 	0.04 	64820.08 	piano
166.33 	94.03 	216.15 	2844.16 	0.12 	46719.60 	9.82 	5.02 	15.31 	289.79 	0.03 	234.32 	52.48 	11.80 	124.93 	2844.16 	0.03 	15606.74 	piano
262.53 	125.29 	431.40 	5966.01 	0.30 	186101.67 	12.19 	5.34 	24.96 	724.14 	0.02 	622.88 	78.66 	14.14 	232.82 	5966.01 	0.02 	54205.26 	piano
178.27 	84.41 	316.22 	4872.48 	0.02 	99993.23 	6.55 	2.66 	14.33 	303.99 	0.00 	205.48 	51.72 	7.68 	167.80 	4872.48 	0.00 	28156.24 	piano
151.18 	65.07 	292.08 	5552.70 	0.21 	85310.52 	7.44 	2.85 	16.70 	344.12 	0.02 	278.82 	44.89 	7.87 	152.90 	5552.70 	0.02 	23378.77 	piano
329.12 	162.27 	529.68 	7434.87 	0.11 	280556.89 	18.54 	8.57 	34.17 	942.73 	0.03 	1167.45 	102.81 	21.21 	288.56 	7434.87 	0.03 	83267.11 	piano
55.14 	26.95 	102.09 	1981.06 	0.11 	10422.76 	2.64 	1.14 	5.77 	227.15 	0.00 	33.29 	19.13 	3.79 	57.79 	1981.06 	0.00 	3339.20 	piano
164.21 	68.26 	353.51 	8436.43 	0.14 	124971.54 	7.87 	3.24 	16.09 	439.08 	0.02 	258.79 	48.55 	8.65 	181.85 	8436.43 	0.02 	33068.31 	piano
183.29 	83.93 	317.58 	5359.24 	0.45 	100854.30 	10.73 	5.40 	17.37 	325.42 	0.02 	301.60 	60.81 	14.37 	171.14 	5359.24 	0.02 	29289.06 	piano
237.92 	129.65 	356.50 	6128.68 	0.01 	127089.28 	15.93 	8.03 	26.42 	746.27 	0.00 	698.14 	76.22 	18.94 	196.07 	6128.68 	0.00 	38442.11 	piano
166.20 	84.63 	284.45 	5960.70 	0.08 	80910.06 	8.95 	4.15 	15.99 	539.59 	0.01 	255.69 	56.38 	11.72 	156.60 	5960.70 	0.01 	24524.08 	piano
214.00 	112.88 	334.83 	4985.24 	0.39 	112113.10 	12.05 	5.92 	19.70 	438.06 	0.02 	387.91 	65.15 	14.70 	181.36 	4985.24 	0.02 	32892.43 	piano
136.72 	60.90 	260.33 	6472.00 	0.22 	67771.24 	5.78 	2.43 	14.17 	469.17 	0.01 	200.69 	39.33 	6.27 	136.15 	6472.00 	0.01 	18536.92 	piano
194.44 	85.74 	362.97 	5719.17 	0.28 	131746.37 	9.88 	4.57 	19.29 	544.18 	0.01 	372.17 	57.73 	10.38 	190.55 	5719.17 	0.01 	36308.22 	piano
151.25 	73.62 	269.17 	5961.96 	0.16 	72454.68 	6.90 	3.15 	14.77 	637.04 	0.01 	218.17 	43.48 	7.38 	142.20 	5961.96 	0.01 	20220.74 	piano
76.54 	32.39 	161.13 	4319.76 	0.04 	25961.27 	2.30 	0.88 	7.12 	297.57 	0.00 	50.76 	20.98 	2.38 	82.94 	4319.76 	0.00 	6878.82 	piano
51.99 	24.61 	111.46 	2942.45 	0.11 	12424.00 	1.18 	0.46 	3.07 	120.08 	0.00 	9.41 	13.82 	1.38 	56.90 	2942.45 	0.00 	3237.23 	piano
107.21 	58.80 	179.99 	4610.98 	0.07 	32398.17 	4.90 	2.05 	10.15 	282.29 	0.00 	102.94 	35.82 	5.97 	100.97 	4610.98 	0.00 	10195.55 	piano
226.17 	124.38 	347.61 	6128.82 	0.08 	120831.74 	12.83 	6.64 	21.20 	549.32 	0.01 	449.46 	68.93 	15.62 	189.27 	6128.82 	0.01 	35824.67 	piano
133.76 	67.35 	247.43 	5547.96 	0.28 	61223.91 	6.87 	2.83 	14.37 	346.82 	0.01 	206.61 	42.87 	7.80 	132.34 	5547.96 	0.01 	17512.90 	piano
261.31 	137.35 	417.20 	7979.62 	0.53 	174055.20 	15.61 	8.23 	26.25 	744.98 	0.01 	689.29 	80.14 	19.15 	225.15 	7979.62 	0.01 	50691.18 	piano
73.72 	38.20 	135.07 	2889.12 	0.17 	18243.77 	2.64 	1.09 	6.00 	134.43 	0.00 	36.02 	21.47 	3.15 	71.53 	2889.12 	0.00 	5116.59 	piano
246.55 	141.97 	313.52 	4781.43 	0.40 	98293.19 	14.57 	7.67 	20.91 	341.84 	0.04 	437.21 	76.27 	18.33 	178.60 	4781.43 	0.04 	31897.90 	piano
182.30 	95.73 	284.82 	5885.92 	0.22 	81121.18 	12.00 	5.68 	20.91 	496.21 	0.01 	437.43 	63.05 	14.36 	162.40 	5885.92 	0.01 	26374.04 	piano
114.01 	57.97 	176.50 	2671.82 	0.20 	31153.59 	5.12 	2.36 	7.95 	139.39 	0.01 	63.21 	33.83 	6.56 	96.05 	2671.82 	0.01 	9226.38 	piano
78.57 	39.24 	135.00 	2634.34 	0.03 	18224.70 	3.88 	1.62 	8.20 	242.68 	0.01 	67.20 	23.22 	4.31 	71.98 	2634.34 	0.01 	5180.68 	piano
266.62 	150.51 	378.66 	7127.74 	0.36 	143384.25 	15.93 	8.36 	23.32 	444.78 	0.01 	543.96 	82.65 	19.75 	210.03 	7127.74 	0.01 	44112.55 	piano
60.68 	26.90 	128.41 	2930.51 	0.09 	16488.53 	1.39 	0.59 	3.49 	119.95 	0.00 	12.21 	16.33 	1.73 	65.70 	2930.51 	0.00 	4316.22 	piano
69.57 	27.86 	168.36 	4183.87 	0.06 	28345.15 	2.21 	0.91 	5.22 	153.69 	0.00 	27.23 	19.60 	2.57 	85.08 	4183.87 	0.00 	7238.71 	piano
53.91 	24.13 	118.61 	2519.05 	0.13 	14067.90 	1.76 	0.76 	3.97 	97.34 	0.00 	15.72 	15.32 	2.01 	60.60 	2519.05 	0.00 	3672.26 	piano
50.17 	25.50 	100.85 	1976.72 	0.10 	10170.20 	2.40 	0.97 	5.91 	130.30 	0.00 	34.96 	17.21 	2.74 	56.54 	1976.72 	0.00 	3196.25 	piano
256.90 	149.78 	329.04 	4376.59 	0.19 	108265.93 	13.75 	7.16 	20.97 	510.63 	0.02 	439.81 	77.94 	18.50 	186.86 	4376.59 	0.02 	34917.20 	piano
241.64 	128.05 	375.03 	6554.25 	0.32 	140650.74 	15.80 	7.81 	26.37 	719.33 	0.01 	695.33 	76.49 	18.31 	204.56 	6554.25 	0.01 	41845.89 	piano
47.51 	21.83 	100.01 	1893.93 	0.07 	10001.06 	0.75 	0.33 	1.51 	35.72 	0.00 	2.28 	12.30 	0.99 	51.21 	1893.93 	0.00 	2622.58 	piano
92.36 	39.25 	181.49 	3365.10 	0.10 	32939.45 	2.85 	1.37 	5.07 	140.75 	0.00 	25.73 	26.19 	3.60 	94.69 	3365.10 	0.00 	8965.60 	piano
68.60 	27.18 	155.90 	4099.71 	0.08 	24304.49 	1.33 	0.58 	3.20 	119.06 	0.00 	10.25 	18.07 	1.69 	79.05 	4099.71 	0.00 	6248.76 	piano
36.39 	17.08 	71.71 	1553.41 	0.06 	5141.89 	0.46 	0.29 	0.73 	22.15 	0.00 	0.53 	8.97 	0.57 	36.97 	1553.41 	0.00 	1366.99 	piano
118.23 	43.60 	264.49 	6311.53 	0.14 	69954.49 	5.72 	2.35 	12.16 	327.29 	0.00 	147.94 	35.98 	6.24 	136.49 	6311.53 	0.00 	18629.35 	piano
278.18 	105.05 	630.25 	15934.53 	0.36 	397210.40 	21.00 	11.12 	37.36 	1411.06 	0.04 	1395.74 	92.08 	21.86 	327.34 	15934.53 	0.04 	107148.38 	piano
206.73 	77.83 	454.63 	12002.10 	0.43 	206688.35 	13.45 	6.59 	23.96 	612.44 	0.02 	574.09 	66.58 	14.25 	239.16 	12002.10 	0.02 	57197.04 	piano
329.86 	131.78 	756.59 	18552.18 	0.18 	572435.82 	27.18 	15.06 	48.46 	2512.52 	0.03 	2348.28 	110.59 	28.37 	390.33 	18552.18 	0.03 	152358.99 	piano
95.06 	35.27 	219.23 	4850.34 	0.18 	48060.70 	2.03 	0.83 	4.54 	123.51 	0.00 	20.66 	25.49 	2.55 	110.97 	4850.34 	0.00 	12315.00 	piano
136.89 	54.72 	295.94 	8014.20 	0.02 	87578.15 	6.46 	3.05 	11.64 	430.78 	0.00 	135.59 	41.00 	7.36 	152.36 	8014.20 	0.00 	23212.99 	piano
39.16 	17.12 	85.82 	1895.76 	0.01 	7365.78 	0.68 	0.30 	1.56 	48.87 	0.00 	2.43 	10.10 	0.85 	43.65 	1895.76 	0.00 	1905.59 	piano
32.13 	13.52 	65.53 	1091.59 	0.06 	4294.41 	0.73 	0.36 	1.49 	32.17 	0.00 	2.22 	8.61 	0.96 	33.62 	1091.59 	0.00 	1130.06 	piano
17.26 	6.25 	48.26 	1834.75 	0.01 	2328.66 	0.10 	0.05 	0.23 	7.75 	0.00 	0.05 	4.12 	0.14 	23.85 	1834.75 	0.00 	568.59 	piano
226.71 	116.01 	320.93 	4268.29 	0.25 	102997.61 	19.11 	10.08 	28.10 	632.61 	0.02 	789.39 	74.98 	20.72 	178.17 	4268.29 	0.02 	31746.21 	piano
36.60 	15.53 	77.24 	1775.30 	0.05 	5966.00 	0.66 	0.27 	1.67 	66.80 	0.00 	2.80 	10.76 	0.85 	40.98 	1775.30 	0.00 	1679.51 	piano
52.84 	23.74 	106.68 	2495.06 	0.11 	11380.08 	2.21 	0.81 	6.06 	195.55 	0.00 	36.73 	18.42 	2.54 	63.99 	2495.06 	0.00 	4094.87 	piano
116.75 	56.50 	193.69 	3516.10 	0.06 	37514.95 	6.23 	2.64 	13.60 	580.03 	0.00 	184.97 	39.73 	7.56 	116.01 	3516.10 	0.00 	13457.54 	piano
88.33 	37.26 	219.71 	5780.94 	0.04 	48274.10 	8.04 	3.06 	21.49 	546.35 	0.01 	461.67 	32.08 	7.96 	116.38 	5780.94 	0.01 	13543.44 	piano
107.24 	47.33 	221.32 	5347.90 	0.10 	48981.36 	11.30 	4.53 	26.50 	533.70 	0.01 	702.22 	43.16 	11.57 	126.44 	5347.90 	0.01 	15986.50 	piano
49.90 	22.08 	98.95 	1618.78 	0.13 	9790.12 	1.17 	0.38 	3.03 	78.45 	0.00 	9.21 	14.66 	1.52 	53.06 	1618.78 	0.00 	2815.45 	piano
54.73 	22.14 	109.93 	1899.26 	0.15 	12084.74 	2.15 	0.85 	4.44 	99.08 	0.00 	19.72 	15.96 	2.58 	56.94 	1899.26 	0.00 	3242.30 	piano
76.62 	30.12 	165.87 	3301.12 	0.07 	27513.59 	2.99 	1.13 	6.82 	173.18 	0.00 	46.54 	21.96 	3.28 	84.77 	3301.12 	0.00 	7185.24 	piano
45.47 	19.67 	88.28 	1594.69 	0.07 	7793.96 	1.09 	0.34 	2.87 	61.77 	0.00 	8.22 	13.41 	1.46 	46.83 	1594.69 	0.00 	2192.79 	piano
42.19 	17.43 	95.06 	2447.79 	0.00 	9037.15 	1.86 	0.51 	5.90 	175.03 	0.00 	34.78 	13.31 	2.10 	49.73 	2447.79 	0.00 	2473.39 	piano
87.55 	35.71 	203.15 	4992.55 	0.05 	41271.82 	3.71 	1.47 	8.14 	275.62 	0.00 	66.23 	25.56 	4.21 	103.20 	4992.55 	0.00 	10651.24 	piano
121.59 	50.53 	266.58 	5350.43 	0.21 	71064.22 	6.27 	2.61 	13.16 	385.15 	0.00 	173.23 	36.65 	6.86 	136.55 	5350.43 	0.00 	18644.55 	piano
96.12 	40.84 	211.98 	5090.31 	0.34 	44934.29 	4.88 	2.06 	10.60 	421.97 	0.01 	112.33 	28.79 	5.32 	108.60 	5090.31 	0.01 	11794.49 	piano
144.45 	58.54 	341.64 	7835.08 	0.15 	116715.28 	10.08 	4.78 	19.45 	609.55 	0.00 	378.46 	45.72 	9.97 	174.06 	7835.08 	0.00 	30295.84 	piano
168.00 	67.52 	352.99 	7720.04 	0.51 	124601.46 	10.70 	5.25 	17.81 	427.79 	0.01 	317.16 	52.67 	11.62 	181.85 	7720.04 	0.01 	33067.80 	piano
343.13 	159.89 	633.67 	12784.34 	0.64 	401537.52 	27.88 	14.45 	46.77 	1173.17 	0.05 	2187.33 	116.66 	30.91 	337.44 	12784.34 	0.05 	113863.54 	piano
258.20 	126.79 	464.95 	9370.51 	0.08 	216181.71 	20.35 	11.15 	32.71 	766.87 	0.06 	1069.93 	86.41 	23.09 	247.39 	9370.51 	0.06 	61201.79 	piano
54.89 	25.06 	117.35 	2444.21 	0.11 	13770.26 	1.72 	0.62 	4.01 	73.89 	0.00 	16.06 	15.43 	2.01 	60.06 	2444.21 	0.00 	3607.00 	piano
41.05 	17.04 	83.29 	1806.29 	0.05 	6937.20 	0.77 	0.29 	2.48 	111.12 	0.00 	6.14 	11.02 	0.99 	42.95 	1806.29 	0.00 	1844.54 	piano
85.44 	34.02 	167.20 	3369.03 	0.09 	27954.30 	4.02 	1.63 	9.38 	400.13 	0.00 	87.90 	25.39 	4.22 	87.17 	3369.03 	0.00 	7598.42 	piano
78.72 	31.02 	178.47 	5541.50 	0.10 	31853.25 	4.35 	1.71 	9.38 	207.31 	0.00 	88.08 	25.79 	4.77 	94.11 	5541.50 	0.00 	8856.50 	piano
158.32 	72.19 	284.74 	5614.92 	0.22 	81075.67 	10.21 	5.25 	15.77 	286.86 	0.02 	248.61 	52.33 	12.49 	152.07 	5614.92 	0.02 	23123.79 	piano
96.18 	45.67 	186.27 	5323.43 	0.28 	34696.51 	5.74 	2.93 	9.63 	202.28 	0.00 	92.74 	33.38 	7.42 	99.80 	5323.43 	0.00 	9959.54 	piano
50.85 	22.17 	114.68 	3419.98 	0.10 	13151.72 	1.75 	0.71 	3.78 	99.31 	0.00 	14.31 	16.10 	2.32 	60.25 	3419.98 	0.00 	3629.62 	piano
51.02 	21.25 	100.02 	1821.60 	0.09 	10004.16 	4.62 	1.27 	13.57 	417.15 	0.00 	184.15 	17.77 	4.11 	53.39 	1821.60 	0.00 	2850.01 	piano
99.42 	45.81 	179.07 	3170.28 	0.05 	32065.85 	10.04 	3.73 	24.39 	683.22 	0.00 	594.89 	36.98 	10.10 	98.16 	3170.28 	0.00 	9634.42 	piano
164.32 	78.43 	290.00 	6476.78 	0.49 	84100.04 	15.81 	6.67 	35.80 	984.79 	0.02 	1281.94 	60.39 	17.16 	158.85 	6476.78 	0.02 	25233.14 	piano
84.86 	40.52 	162.91 	6907.01 	0.16 	26540.22 	4.32 	2.03 	7.51 	135.91 	0.01 	56.41 	28.71 	5.88 	87.30 	6907.01 	0.01 	7620.72 	piano
95.43 	43.38 	185.45 	6579.47 	0.09 	34392.04 	4.58 	2.09 	7.68 	126.37 	0.01 	59.02 	32.65 	6.08 	99.99 	6579.47 	0.01 	9998.34 	piano
71.52 	31.96 	146.03 	3524.64 	0.11 	21325.06 	1.75 	0.71 	3.73 	86.18 	0.00 	13.92 	19.10 	2.15 	74.97 	3524.64 	0.00 	5620.43 	piano
84.54 	36.84 	182.71 	3820.26 	0.20 	33384.02 	3.39 	1.36 	7.66 	313.63 	0.00 	58.65 	24.52 	3.94 	93.56 	3820.26 	0.00 	8753.62 	piano
147.91 	73.07 	254.86 	5273.70 	0.16 	64955.91 	7.48 	3.11 	15.25 	406.41 	0.01 	232.58 	44.64 	8.25 	136.21 	5273.70 	0.01 	18553.18 	piano
86.33 	38.46 	181.74 	4032.17 	0.12 	33029.74 	3.12 	1.22 	6.62 	223.37 	0.00 	43.86 	24.41 	3.63 	93.11 	4032.17 	0.00 	8668.59 	piano
129.28 	61.52 	212.88 	4167.42 	0.20 	45317.87 	4.77 	2.15 	8.45 	187.03 	0.00 	71.34 	36.66 	5.89 	113.59 	4167.42 	0.00 	12903.29 	piano
63.86 	30.72 	126.41 	2494.92 	0.09 	15978.73 	3.92 	1.25 	9.88 	208.25 	0.00 	97.52 	20.81 	4.73 	65.90 	2494.92 	0.00 	4342.75 	piano
102.54 	37.31 	246.73 	5366.61 	0.13 	60873.71 	4.05 	1.60 	9.17 	216.00 	0.01 	84.01 	29.87 	4.54 	124.72 	5366.61 	0.01 	15556.13 	piano
99.09 	39.51 	212.53 	5483.71 	0.15 	45170.31 	4.30 	1.90 	8.62 	185.89 	0.01 	74.26 	29.31 	4.80 	108.91 	5483.71 	0.01 	11862.39 	piano
103.94 	40.99 	249.87 	8287.12 	0.15 	62435.19 	5.60 	2.64 	12.50 	392.37 	0.01 	156.26 	32.29 	6.03 	126.88 	8287.12 	0.01 	16098.02 	piano
70.38 	31.64 	134.47 	2521.54 	0.10 	18083.18 	2.35 	0.95 	5.59 	162.36 	0.00 	31.29 	19.83 	2.64 	70.12 	2521.54 	0.00 	4916.14 	piano
106.72 	44.91 	229.65 	4726.19 	0.07 	52741.32 	4.90 	2.24 	9.04 	184.71 	0.00 	81.77 	32.02 	5.60 	118.27 	4726.19 	0.00 	13988.31 	piano
124.75 	57.72 	253.45 	4744.25 	0.13 	64235.01 	6.61 	2.96 	12.47 	257.24 	0.00 	155.57 	38.23 	7.39 	131.26 	4744.25 	0.00 	17228.94 	piano
49.54 	24.43 	96.60 	2145.67 	0.08 	9331.74 	1.23 	0.50 	2.49 	55.02 	0.00 	6.19 	13.49 	1.59 	50.10 	2145.67 	0.00 	2510.02 	piano
59.42 	28.60 	128.45 	2851.57 	0.13 	16498.98 	2.79 	1.09 	6.36 	156.24 	0.00 	40.44 	17.32 	2.85 	65.80 	2851.57 	0.00 	4329.34 	piano
104.80 	44.37 	206.93 	4857.10 	0.12 	42819.80 	3.74 	1.54 	7.57 	220.28 	0.00 	57.30 	30.38 	4.63 	107.36 	4857.10 	0.00 	11526.50 	piano
116.21 	53.06 	228.88 	5912.51 	0.08 	52384.20 	3.77 	1.66 	7.42 	191.39 	0.01 	55.05 	32.71 	4.62 	118.40 	5912.51 	0.01 	14019.32 	piano
61.63 	25.32 	128.01 	3079.26 	0.06 	16385.71 	1.78 	0.73 	4.30 	93.52 	0.00 	18.51 	16.77 	1.98 	65.66 	3079.26 	0.00 	4311.33 	piano
116.06 	44.96 	237.46 	5255.97 	0.18 	56385.09 	2.71 	0.99 	6.39 	149.22 	0.00 	40.86 	31.84 	3.32 	122.28 	5255.97 	0.00 	14952.13 	piano
274.14 	123.13 	536.58 	13889.11 	0.38 	287922.71 	18.09 	9.24 	31.26 	738.52 	0.02 	977.46 	91.13 	20.21 	285.71 	13889.11 	0.02 	81630.42 	piano
40.70 	17.53 	91.26 	3505.74 	0.07 	8328.46 	0.73 	0.21 	2.79 	144.44 	0.00 	7.76 	10.83 	0.84 	46.64 	3505.74 	0.00 	2174.85 	piano
52.62 	27.85 	84.92 	1694.05 	0.07 	7210.66 	1.85 	0.77 	4.23 	164.73 	0.00 	17.91 	16.46 	2.30 	47.99 	1694.05 	0.00 	2302.94 	piano
61.18 	28.56 	125.49 	3694.78 	0.27 	15748.68 	2.93 	1.30 	6.97 	199.05 	0.01 	48.56 	23.13 	3.85 	73.53 	3694.78 	0.01 	5406.72 	piano
85.67 	40.93 	158.91 	3272.41 	0.06 	25252.70 	7.06 	2.28 	19.23 	400.74 	0.00 	369.70 	33.33 	7.88 	91.13 	3272.41 	0.00 	8305.53 	piano
62.73 	29.19 	121.25 	3059.48 	0.09 	14700.89 	3.93 	1.68 	7.19 	153.87 	0.00 	51.70 	26.01 	5.17 	75.37 	3059.48 	0.00 	5680.26 	piano
77.27 	34.59 	157.99 	3677.51 	0.15 	24962.02 	5.49 	2.63 	10.10 	389.36 	0.01 	101.98 	30.14 	7.67 	88.84 	3677.51 	0.01 	7892.25 	piano
